i,latency_ms
1036,230.988
1037,389.718
1038,79.016
1039,183.642
1040,137.399
1041,332.975
1042,445.900
1043,309.556
1044,295.064
1045,829.463
1046,41.620
1047,47.470
1048,236.035
1049,91.304
1050,96.505
1051,79.827
1052,205.435
1053,475.355
1054,108.635
1055,183.683
1056,342.843
1057,188.058
1058,446.610
1059,254.270
1060,71.615
1061,41.900
1062,238.140
1063,117.531
1064,294.994
1065,317.914
1066,299.122
1067,31.131
1068,228.295
1069,260.663
1070,111.426
1071,28.350
1072,212.671
1073,38.655
1074,41.780
1075,807.729
1076,371.562
1077,473.938
1078,85.748
1079,584.563
1080,384.817
1081,34.778
1082,133.911
1083,244.096
1084,244.371
1085,208.500
1086,120.865
1087,933.675
1088,696.714
1089,253.848
1090,353.136
1091,82.125
1092,243.925
1093,34.240
1094,859.261
1095,205.667
1096,449.518
1097,358.098
1098,37.548
1099,99.509
1100,584.320
1101,483.960
1102,425.959
1103,112.791
1104,505.466
1105,77.510
1106,731.209
1107,272.650
1108,308.472
1109,889.301
1110,398.773
1111,363.486
1112,100.843
1113,128.250
1114,331.927
1115,488.037
1116,205.458
1117,86.956
1118,42.248
1119,910.356
1120,113.339
1121,148.638
1122,55.546
1123,122.255
1124,720.961
1125,676.525
1126,933.262
1127,285.475
1128,704.021
1129,558.339
1130,31.363
1131,526.082
1132,94.947
1133,54.944
1134,705.392
1135,811.027
1136,428.120
1137,218.251
1138,149.118
1139,296.198
1140,194.770
1141,33.545
1142,43.484
1143,503.304
1144,363.816
1145,121.960
1146,162.707
1147,157.674
1148,174.817
1149,31.380
1150,424.649
1151,158.318
1152,626.110
1153,30.657
1154,820.389
1155,57.428
1156,391.752
1157,29.375
1158,568.935
1159,892.259
1160,275.347
1161,321.289
1162,96.320
1163,83.794
1164,185.345
1165,146.803
1166,337.998
1167,31.554
1168,109.654
1169,156.523
1170,403.302
1171,164.397
1172,29.994
1173,139.957
1174,191.980
1175,89.608
1176,117.939
1177,253.098
1178,376.141
1179,90.137
1180,78.104
1181,303.280
1182,529.119
1183,921.081
1184,219.980
1185,441.948
1186,93.760
1187,142.431
1188,129.985
1189,502.408
1190,128.098
1191,434.462
1192,519.627
1193,236.395
1194,223.347
1195,91.216
1196,109.392
1197,125.118
1198,91.278
1199,45.278
1200,836.099
1201,453.715
1202,513.993
1203,380.453
1204,326.070
1205,91.602
1206,102.929
1207,488.748
1208,887.353
1209,37.666
1210,634.535
1211,32.184
1212,1027.984
1213,612.614
1214,328.317
1215,562.413
1216,291.470
1217,476.727
1218,133.412
1219,588.467
1220,123.435
1221,845.420
1222,482.559
1223,270.209
1224,75.810
1225,219.392
1226,42.988
1227,158.906
1228,107.240
1229,446.669
1230,346.660
1231,541.593
1232,323.039
1233,87.500
1234,71.375
1235,801.159
1236,168.143
1237,63.332
1238,629.447
1239,231.972
1240,280.645
1241,162.323
1242,162.412
1243,560.486
1244,318.607
1245,1066.758
1246,95.044
1247,190.600
1248,337.027
1249,80.352
1250,95.387
1251,187.340
1252,402.844
1253,42.823
1254,33.184
1255,180.320
1256,119.332
1257,259.745
1258,72.015
1259,126.756
1260,120.471
1261,701.109
1262,188.973
1263,107.667
1264,69.463
1265,380.325
1266,308.822
1267,214.469
1268,363.792
1269,228.132
1270,74.496
1271,196.926
1272,137.166
1273,919.067
1274,531.364
1275,553.603
1276,404.453
1277,309.380
1278,1169.861
1279,143.872
1280,300.677
1281,709.533
1282,367.161
1283,392.903
1284,868.196
1285,356.247
1286,276.627
1287,125.363
1288,194.406
1289,380.653
1290,593.036
1291,102.958
1292,258.915
1293,112.726
1294,80.334
1295,657.748
1296,420.797
1297,86.351
1298,204.702
1299,223.131
1300,216.332
1301,431.027
1302,116.860
1303,181.738
1304,33.920
1305,203.913
1306,274.468
1307,832.409
1308,741.050
1309,331.156
1310,36.776
1311,992.820
1312,47.824
1313,258.234
1314,41.669
1315,1145.995
1316,475.029
1317,236.912
1318,125.541
1319,149.900
1320,754.753
1321,473.866
1322,438.514
1323,1241.607
1324,40.288
1325,71.302
1326,162.957
1327,456.160
1328,188.491
1329,252.591
1330,406.198
1331,37.721
1332,1416.713
1333,728.271
1334,162.720
1335,657.115
1336,260.334
1337,81.837
1338,65.322
1339,97.634
1340,228.032
1341,323.323
1342,706.488
1343,445.448
1344,138.764
1345,279.461
1346,31.848
1347,37.158
1348,305.998
1349,1226.669
1350,1187.629
1351,1274.438
1352,117.022
1353,295.143
1354,334.445
1355,149.035
1356,898.823
1357,34.147
1358,310.261
1359,37.647
1360,387.964
1361,264.826
1362,160.807
1363,670.236
1364,401.019
1365,252.334
1366,89.930
1367,138.083
1368,286.322
1369,202.640
1370,147.130
1371,72.950
1372,485.935
1373,44.126
1374,37.263
1375,181.040
1376,167.080
1377,1235.558
1378,143.109
1379,302.456
1380,112.030
1381,513.109
1382,198.608
1383,206.241
1384,118.438
1385,238.709
1386,41.949
1387,33.655
1388,333.233
1389,377.297
1390,1072.240
1391,339.827
1392,476.153
1393,496.587
1394,595.807
1395,258.366
1396,268.040
1397,352.027
1398,603.429
1399,99.408
1400,465.303
1401,441.519
1402,668.360
1403,227.867
1404,602.245
1405,124.214
1406,320.256
1407,286.530
1408,356.165
1409,210.219
1410,476.864
1411,491.147
1412,30.139
1413,95.843
1414,126.185
1415,113.069
1416,1229.099
1417,286.114
1418,505.357
1419,38.572
1420,162.761
1421,268.926
1422,211.028
1423,97.061
1424,117.935
1425,162.796
1426,685.187
1427,297.138
1428,278.765
1429,84.971
1430,348.659
1431,43.522
1432,71.042
1433,303.993
1434,67.754
1435,90.680
1436,297.821
1437,1123.764
1438,267.228
1439,38.392
1440,1041.805
1441,524.422
1442,173.512
1443,188.004
1444,742.792
1445,885.068
1446,195.783
1447,240.577
1448,37.532
1449,601.871
1450,585.443
1451,90.030
1452,139.622
1453,40.152
1454,252.383
1455,352.942
1456,89.917
1457,159.873
1458,337.663
1459,134.614
1460,617.359
1461,38.190
1462,582.621
1463,351.258
1464,41.175
1465,534.789
1466,94.194
1467,153.513
1468,789.201
1469,660.623
1470,496.760
1471,159.754
1472,186.004
1473,286.602
1474,49.960
1475,44.025
1476,118.129
1477,1020.999
1478,422.412
1479,348.619
1480,633.086
1481,1175.948
1482,193.610
1483,214.477
1484,377.353
1485,383.678
1486,965.303
1487,387.900
1488,345.505
1489,450.955
1490,621.293
1491,587.791
1492,898.647
1493,97.067
1494,594.838
1495,360.603
1496,189.963
1497,72.181
1498,469.198
1499,231.316
1500,109.418
1501,569.253
1502,385.616
1503,85.971
1504,643.063
1505,145.115
1506,725.066
1507,270.312
1508,2049.038
1509,887.037
1510,429.800
1511,201.182
1512,240.188
1513,49.858
1514,90.914
1515,240.637
1516,433.577
1517,62.446
1518,261.653
1519,599.840
1520,269.319
1521,692.231
1522,251.143
1523,543.288
1524,167.704
1525,517.365
1526,53.222
1527,872.501
1528,528.844
1529,84.650
1530,197.809
1531,712.763
1532,326.292
1533,419.408
1534,133.422
1535,2124.545
1536,429.350
1537,454.170
1538,148.245
1539,575.854
1540,242.884
1541,225.300
1542,852.303
1543,44.991
1544,91.962
1545,225.038
1546,186.324
1547,662.820
1548,71.411
1549,153.881
1550,432.203
1551,143.479
1552,175.363
1553,900.299
1554,94.213
1555,338.713
1556,494.185
1557,484.715
1558,527.117
1559,1729.037
1560,45.314
1561,579.904
1562,400.708
1563,88.155
1564,364.087
1565,279.992
1566,36.380
1567,265.381
1568,223.754
1569,31.887
1570,418.226
1571,531.235
1572,645.598
1573,81.540
1574,47.630
1575,394.611
1576,43.940
1577,886.267
1578,365.420
1579,708.104
1580,254.551
1581,262.909
1582,447.026
1583,344.795
1584,52.557
1585,384.651
1586,687.897
1587,559.464
1588,701.895
1589,268.072
1590,640.469
1591,268.545
1592,41.886
1593,44.441
1594,1818.378
1595,155.808
1596,218.101
1597,1021.743
1598,79.175
1599,930.694
1600,136.019
1601,112.521
1602,607.053
1603,440.307
1604,195.019
1605,372.319
1606,263.734
1607,39.675
1608,77.630
1609,902.330
1610,209.970
1611,303.625
1612,1314.750
1613,188.557
1614,85.661
1615,181.440
1616,540.721
1617,253.387
1618,391.698
1619,877.827
1620,174.351
1621,243.659
1622,40.619
1623,77.579
1624,33.012
1625,200.814
1626,76.480
1627,1741.909
1628,61.310
1629,97.413
1630,206.189
1631,796.484
1632,262.373
1633,73.248
1634,198.721
1635,451.826
1636,36.400
1637,34.156
1638,74.181
1639,1054.596
1640,159.160
1641,35.083
1642,85.540
1643,157.136
1644,60.287
1645,100.636
1646,786.437
1647,434.520
1648,130.960
1649,199.368
1650,480.666
1651,100.992
1652,223.738
1653,302.688
1654,35.016
1655,102.935
1656,431.589
1657,96.268
1658,231.136
1659,128.326
1660,985.465
1661,87.634
1662,248.182
1663,141.025
1664,170.072
1665,63.554
1666,32.651
1667,83.754
1668,766.399
1669,131.002
1670,163.673
1671,1381.549
1672,29.289
1673,626.729
1674,31.938
1675,708.919
1676,161.191
1677,798.548
1678,776.165
1679,266.995
1680,110.804
1681,101.072
1682,105.214
1683,248.056
1684,709.694
1685,282.700
1686,838.227
1687,844.956
1688,99.369
1689,323.605
1690,390.863
1691,473.684
1692,40.807
1693,210.941
1694,46.206
1695,98.987
1696,618.205
1697,64.069
1698,99.089
1699,560.723
1700,449.302
1701,503.420
1702,870.858
1703,35.312
1704,717.239
1705,154.630
1706,100.147
1707,34.257
1708,357.462
1709,76.557
1710,174.196
1711,1026.881
1712,803.347
1713,192.222
1714,133.356
1715,371.619
1716,617.392
1717,470.125
1718,155.853
1719,366.941
1720,199.710
1721,601.019
1722,35.289
1723,36.999
1724,108.275
1725,36.382
1726,1184.587
1727,184.361
1728,31.649
1729,90.026
1730,45.429
1731,1452.895
1732,491.084
1733,487.519
1734,70.828
1735,540.686
1736,114.845
1737,315.412
1738,363.858
1739,921.533
1740,230.022
1741,170.617
1742,426.549
1743,127.153
1744,143.823
1745,585.740
1746,131.866
1747,203.688
1748,723.331
1749,83.711
1750,466.612
1751,687.680
1752,212.414
1753,41.142
1754,316.913
1755,819.354
1756,2006.605
1757,41.881
1758,337.325
1759,527.631
1760,189.440
1761,226.513
1762,1119.060
1763,30.389
1764,71.262
1765,200.638
1766,35.611
1767,35.392
1768,380.166
1769,683.158
1770,158.844
1771,170.468
1772,606.174
1773,186.526
1774,349.983
1775,104.230
1776,207.274
1777,356.364
1778,498.498
1779,202.372
1780,36.403
1781,290.370
1782,82.420
1783,201.319
1784,2091.717
1785,670.104
1786,179.691
1787,103.997
1788,482.820
1789,366.457
1790,213.806
1791,125.113
1792,101.649
1793,117.236
1794,782.892
1795,397.503
1796,223.599
1797,532.430
1798,238.506
1799,819.303
1800,193.706
1801,227.660
1802,34.115
1803,212.698
1804,223.393
1805,548.925
1806,346.956
1807,96.962
1808,997.371
1809,274.292
1810,314.791
1811,377.731
1812,582.156
1813,159.434
1814,38.087
1815,194.512
1816,774.640
1817,615.150
1818,196.526
1819,219.917
1820,470.418
1821,171.876
1822,419.726
1823,70.522
1824,638.020
1825,245.626
1826,339.955
1827,282.453
1828,254.682
1829,106.401
1830,547.662
1831,280.054
1832,34.097
1833,798.996
1834,1945.577
1835,715.466
1836,197.692
1837,424.701
1838,138.058
1839,1235.129
1840,227.784
1841,611.251
1842,521.979
1843,66.677
1844,697.643
1845,66.558
1846,126.190
1847,181.413
1848,181.184
1849,155.962
1850,882.818
1851,128.366
1852,116.549
1853,480.738
1854,332.436
1855,341.707
1856,134.486
1857,198.091
1858,119.551
1859,146.451
1860,44.703
1861,587.303
1862,796.655
1863,1634.147
1864,137.912
1865,1184.085
1866,605.445
1867,312.387
1868,631.516
1869,130.450
1870,363.803
1871,181.483
1872,45.166
1873,35.930
1874,515.311
1875,280.111
1876,140.053
1877,139.282
1878,263.795
1879,160.874
1880,385.734
1881,107.346
1882,845.234
1883,819.075
1884,115.872
1885,337.104
1886,304.002
1887,499.858
1888,1377.436
1889,565.005
1890,68.492
1891,418.839
1892,326.755
1893,174.462
1894,59.866
1895,301.057
1896,761.582
1897,242.509
1898,420.355
1899,302.625
1900,387.438
1901,284.552
1902,282.224
1903,269.647
1904,1545.579
1905,692.400
1906,424.975
1907,355.385
1908,495.424
1909,893.050
1910,584.396
1911,233.927
1912,654.348
1913,135.492
1914,1913.197
1915,38.342
1916,1907.443
1917,745.498
1918,330.432
1919,37.806
1920,673.290
1921,206.543
1922,53.144
1923,41.173
1924,150.009
1925,1027.036
1926,40.337
1927,115.812
1928,96.005
1929,327.148
1930,713.659
1931,113.227
1932,228.989
1933,440.967
1934,1295.554
1935,108.292
1936,654.315
1937,581.347
1938,443.527
1939,1406.076
1940,367.766
1941,270.609
1942,285.877
1943,221.198
1944,173.183
1945,370.177
1946,130.338
1947,728.802
1948,598.006
1949,414.152
1950,26.892
1951,125.117
1952,41.611
1953,32.482
1954,569.678
1955,299.592
1956,48.001
1957,611.557
1958,74.476
1959,293.159
1960,79.722
1961,174.224
1962,115.709
1963,140.861
1964,238.139
1965,90.381
1966,545.927
1967,32.693
1968,327.927
1969,167.901
1970,68.013
1971,261.435
1972,442.264
1973,571.855
1974,151.063
1975,128.137
1976,971.019
1977,33.622
1978,550.306
1979,234.292
1980,642.290
1981,345.533
1982,348.736
1983,207.414
1984,686.977
1985,29.724
1986,247.022
1987,185.711
1988,248.570
1989,808.229
1990,119.748
1991,143.514
1992,60.057
1993,246.872
1994,37.622
1995,113.178
1996,232.854
1997,467.377
1998,346.891
1999,128.608
2000,38.629
2001,110.112
2002,467.659
2003,327.682
2004,403.553
2005,182.277
2006,331.208
2007,427.695
2008,594.137
2009,365.177
2010,874.013
2011,123.218
2012,279.813
2013,214.783
2014,438.701
2015,682.263
2016,820.833
2017,341.488
2018,748.468
2019,500.463
2020,190.496
2021,44.857
2022,545.821
2023,403.181
2024,47.203
2025,225.399
2026,180.692
2027,614.864
2028,679.019
2029,41.891
2030,751.514
2031,476.712
2032,119.195
2033,503.551
2034,679.276
2035,91.705
2036,878.440
2037,629.339
2038,292.185
2039,270.142
2040,155.135
2041,45.358
2042,101.616
2043,504.639
2044,328.625
2045,299.003
2046,223.394
2047,250.580
2048,402.882
2049,94.495
2050,35.911
2051,202.823
2052,73.747
2053,635.779
2054,305.549
2055,169.086
2056,1121.264
2057,370.091
2058,470.204
2059,45.220
2060,229.166
2061,71.785
2062,124.049
2063,129.621
2064,565.844
2065,223.422
2066,237.910
2067,180.690
2068,346.702
2069,775.820
2070,109.388
2071,168.765
2072,699.861
2073,760.245
2074,331.076
2075,94.289
2076,488.920
2077,756.542
2078,165.920
2079,318.116
2080,339.153
2081,655.977
2082,211.197
2083,37.224
2084,278.377
2085,312.981
2086,785.535
2087,56.546
2088,233.058
2089,71.443
2090,121.700
2091,328.837
2092,116.694
2093,155.191
2094,212.693
2095,482.593
2096,75.207
2097,183.155
2098,41.243
2099,105.485
2100,387.828
