i,latency_ms
688,2120.189
689,158.899
690,132.011
691,255.098
692,2812.827
693,1056.929
694,124.641
695,273.982
696,107.610
697,275.422
698,277.097
699,245.223
700,356.473
701,280.203
702,350.306
703,372.835
704,289.328
705,106.305
706,375.391
707,414.122
708,341.401
709,410.078
710,477.981
711,477.168
712,284.463
713,410.896
714,467.169
715,481.213
716,471.056
717,429.077
718,488.064
719,495.523
720,328.769
721,404.914
722,473.546
723,194.966
724,499.946
725,157.428
726,649.783
727,480.871
728,583.166
729,641.246
730,543.267
731,571.389
732,621.549
733,2441.916
734,342.167
735,744.496
736,718.444
737,525.177
738,739.452
739,97.786
740,827.529
741,105.266
742,860.177
743,443.693
744,577.566
745,353.727
746,442.123
747,413.290
748,972.782
749,839.327
750,367.872
751,988.141
752,883.645
753,1007.844
754,976.158
755,823.808
756,385.435
757,1020.195
758,234.217
759,820.521
760,202.350
761,1022.558
762,958.042
763,793.305
764,518.253
765,1053.835
766,1065.947
767,683.345
768,1141.227
769,1093.764
770,999.616
771,659.686
772,423.007
773,129.736
774,1157.634
775,694.385
776,819.499
777,602.324
778,301.689
779,1303.862
780,475.703
781,106.780
782,1344.191
783,1130.500
784,894.880
785,509.253
786,1394.302
787,338.513
788,1179.944
789,449.188
790,1457.500
791,1207.064
792,1415.615
793,1259.596
794,381.070
795,1080.961
796,385.323
797,363.668
798,588.136
799,517.179
800,737.786
801,805.452
802,1074.066
803,1611.177
804,1556.394
805,1579.165
806,1656.000
807,258.392
808,226.549
809,1697.851
810,374.399
811,1742.576
812,1622.537
813,1090.748
814,302.831
815,824.569
816,529.121
817,596.897
818,1773.892
819,1739.260
820,796.543
821,1681.053
822,1823.250
823,488.961
824,554.815
825,565.850
826,1781.802
827,503.058
828,1009.099
829,263.889
830,730.686
831,1617.903
832,138.742
833,910.642
834,104.557
835,1024.717
836,792.320
837,110.938
838,1235.421
839,917.192
840,2069.136
841,360.524
842,226.149
843,1736.750
844,1974.751
845,1397.597
846,1170.107
847,120.379
848,1966.568
849,621.637
850,655.743
851,616.759
852,1911.248
853,360.415
854,603.907
855,680.875
856,1259.650
857,1474.485
858,590.285
859,643.888
860,418.993
861,722.231
862,893.291
863,123.171
864,2140.825
865,983.983
866,604.939
867,1033.779
868,700.157
869,2033.549
870,1245.572
871,2473.057
872,658.313
873,2255.882
874,384.346
875,735.241
876,398.028
877,1323.727
878,1792.817
879,2033.076
880,581.585
881,2206.322
882,811.074
883,1060.878
884,2316.957
885,808.728
886,143.312
887,146.579
888,627.986
889,1979.933
890,378.111
891,155.100
892,464.502
893,2145.742
894,2304.226
895,1561.738
896,745.696
897,848.739
898,720.485
899,617.730
900,1578.696
901,2819.294
902,1396.787
903,1008.216
904,526.080
905,1263.203
906,492.498
907,1132.572
908,1330.243
909,1778.672
910,1426.120
911,2777.887
912,665.332
913,2311.813
914,502.952
915,2989.183
916,2008.914
917,622.874
918,662.640
919,2277.576
920,400.447
921,1082.862
922,430.371
923,298.147
924,953.492
925,1590.385
926,928.756
927,385.751
928,121.992
929,142.986
930,3159.352
931,3182.039
932,714.985
933,1263.763
934,125.677
935,1006.547
936,927.334
937,820.744
938,3075.133
939,819.714
940,809.259
941,382.416
942,707.924
943,1968.206
944,959.569
945,1231.277
946,2821.847
947,554.770
948,729.628
949,374.195
950,2480.437
951,1273.916
952,510.563
953,233.861
954,702.371
955,4031.697
956,737.451
957,1531.211
958,493.981
959,1374.962
960,287.513
961,850.442
962,126.688
963,247.633
964,809.709
965,114.364
966,1165.528
967,972.646
968,1604.092
969,607.810
970,122.184
971,736.294
972,952.545
973,1540.321
974,647.823
975,316.590
976,1089.770
977,3491.323
978,632.560
979,3604.601
980,449.766
981,1685.342
982,2685.989
983,115.828
984,1096.949
985,936.113
986,3125.590
987,198.948
988,2384.728
989,2506.847
990,348.680
991,530.788
992,440.893
993,1032.730
994,232.420
995,801.769
996,754.339
997,113.344
998,113.267
999,606.199
1000,2415.334
1001,2188.752
1002,238.340
1003,523.471
1004,718.093
1005,891.109
1006,612.233
1007,728.310
1008,2549.835
1009,501.142
1010,4017.225
1011,145.691
1012,1905.826
1013,1639.046
1014,855.518
1015,122.929
1016,137.556
1017,1468.094
1018,425.583
1019,137.152
1020,1383.223
1021,1284.480
1022,1361.106
1023,1376.545
1024,566.265
1025,3575.012
1026,161.194
1027,209.459
1028,906.325
1029,1116.502
1030,411.073
1031,939.118
1032,2025.044
1033,1759.025
1034,975.219
1035,1410.726
1036,2519.852
1037,1166.175
1038,843.233
1039,1379.738
1040,923.762
1041,125.608
1042,127.682
1043,497.612
1044,145.648
1045,788.869
1046,438.497
1047,1341.167
1048,944.147
1049,1920.647
1050,1410.019
1051,669.877
1052,1286.058
1053,2573.366
1054,1206.568
1055,556.913
1056,464.499
1057,938.505
1058,998.390
1059,432.494
1060,1531.114
1061,4612.550
1062,344.810
1063,241.185
1064,2620.969
1065,1159.387
1066,1010.701
1067,1749.910
1068,292.429
1069,364.054
1070,119.795
1071,930.590
