i,latency_ms
802,1881.548
803,349.368
804,116.664
805,243.290
806,170.180
807,188.433
808,14.468
809,138.135
810,69.890
811,82.541
812,171.730
813,29.254
814,85.641
815,153.386
816,270.436
817,32.234
818,24.935
819,87.205
820,13.792
821,49.904
822,143.098
823,28.576
824,13.563
825,140.961
826,175.359
827,139.859
828,47.965
829,173.791
830,209.476
831,39.698
832,67.866
833,14.940
834,146.030
835,37.285
836,370.911
837,57.249
838,43.742
839,236.412
840,113.909
841,54.784
842,11.989
843,226.481
844,60.707
845,221.721
846,128.334
847,338.380
848,137.519
849,75.474
850,354.832
851,723.441
852,203.123
853,95.611
854,40.977
855,88.692
856,201.034
857,13.103
858,132.797
859,10.534
860,135.965
861,24.977
862,203.977
863,64.513
864,179.074
865,57.870
866,35.600
867,4623.346
868,50.732
869,31.141
870,366.210
871,55.663
872,177.293
873,298.384
874,51.082
875,178.995
876,58.504
877,12.967
878,1502.356
879,180.210
880,115.058
881,56.043
882,29.953
883,86.578
884,43.346
885,342.790
886,343.379
887,114.950
888,37.849
889,128.812
890,20.539
891,185.041
892,362.675
893,89.380
894,37.443
895,12.546
896,154.283
897,78.927
898,63.255
899,71.364
900,118.225
901,269.832
902,49.205
903,16.294
904,154.616
905,150.910
906,56.999
907,193.797
908,31.798
909,13.073
910,50.577
911,899.426
912,32.016
913,113.706
914,64.065
915,12.441
916,163.006
917,91.349
918,158.393
919,38.675
920,497.532
921,99.624
922,322.501
923,113.314
924,97.224
925,74.252
926,108.981
927,95.890
928,12.608
929,268.253
930,92.749
931,116.153
932,56.899
933,134.888
934,97.775
935,14.438
936,20.206
937,149.464
938,389.185
939,39.336
940,59.966
941,113.961
942,23.807
943,55.266
944,52.499
945,40.816
946,39.074
947,14.197
948,164.575
949,731.017
950,99.248
951,158.560
952,89.883
953,66.591
954,297.110
955,50.048
956,59.138
957,117.656
958,95.696
959,12.587
960,12.591
961,159.477
962,37.087
963,75.173
964,80.255
965,32.980
966,71.394
967,93.320
968,434.746
969,12.194
970,181.618
971,93.694
972,37.624
973,16.893
974,41.951
975,254.202
976,128.743
977,289.956
978,26.456
979,229.568
980,70.185
981,157.831
982,118.734
983,15.196
984,182.078
985,94.872
986,14.258
987,228.040
988,125.088
989,52.009
990,343.834
991,14.549
992,42.065
993,203.346
994,848.210
995,2437.079
996,182.850
