i,latency_ms
983,146.168
984,129.269
985,96.264
986,324.357
987,1401.694
988,12.031
989,74.991
990,41.927
991,21.799
992,59.139
993,170.809
994,161.172
995,41.433
996,138.149
997,13.177
998,123.350
999,299.514
1000,39.100
1001,151.774
1002,83.765
1003,44.827
1004,99.407
1005,28.601
1006,363.138
1007,105.026
1008,50.237
1009,67.020
1010,143.343
1011,40.659
1012,54.306
1013,36.163
1014,107.242
1015,42.628
1016,266.084
1017,36.543
1018,361.694
1019,11.055
1020,146.026
1021,46.851
1022,176.219
1023,278.293
1024,35.078
1025,133.915
1026,88.010
1027,71.382
1028,96.356
1029,169.339
1030,282.177
1031,150.756
1032,12.692
1033,175.872
1034,31.774
1035,483.440
1036,26.527
1037,114.001
1038,221.150
1039,85.784
1040,127.763
1041,145.998
1042,10.786
1043,86.846
1044,109.880
1045,11.915
1046,22.215
1047,123.817
1048,227.499
1049,140.178
1050,76.453
1051,203.857
1052,134.887
1053,175.602
1054,385.992
1055,363.422
1056,11.828
1057,68.113
1058,186.971
1059,365.391
1060,102.892
1061,180.192
1062,84.551
1063,89.036
1064,41.200
1065,45.466
1066,48.599
1067,13.076
1068,52.639
1069,281.144
1070,33.686
1071,66.979
1072,212.448
1073,31.168
1074,92.412
1075,101.488
1076,81.759
1077,134.531
1078,31.657
1079,185.650
1080,144.394
1081,60.663
1082,78.047
1083,94.589
1084,10.432
1085,193.900
1086,66.041
1087,178.874
1088,87.749
1089,31.402
1090,109.415
1091,238.155
1092,109.990
1093,166.253
1094,54.226
1095,17.679
1096,26.001
1097,235.515
1098,111.836
1099,299.988
1100,13.105
1101,668.460
1102,61.898
1103,83.416
1104,129.471
1105,227.542
1106,95.838
1107,25.300
1108,148.742
1109,187.926
1110,126.756
1111,63.941
1112,88.165
1113,85.421
1114,132.728
1115,477.374
1116,19.281
1117,69.037
1118,111.631
1119,212.002
1120,78.364
1121,146.219
1122,119.410
1123,27.026
1124,66.819
1125,129.470
1126,22.851
1127,66.195
1128,218.184
1129,58.395
1130,67.344
1131,557.426
1132,274.731
1133,118.692
1134,131.437
1135,212.468
1136,120.062
1137,54.266
1138,68.681
1139,87.952
1140,131.318
1141,81.354
1142,93.558
1143,76.505
1144,23.747
1145,239.144
1146,102.803
1147,83.591
1148,116.120
1149,79.886
1150,99.307
1151,185.336
1152,68.165
1153,220.821
1154,46.336
1155,318.721
1156,62.951
1157,279.551
1158,120.499
1159,145.080
1160,193.271
1161,138.582
1162,44.076
1163,37.829
1164,31.433
1165,43.860
1166,318.243
1167,90.475
1168,247.816
1169,221.538
1170,169.945
1171,176.588
1172,107.096
1173,56.272
1174,52.378
1175,290.933
1176,147.840
1177,168.203
1178,62.122
1179,72.302
1180,214.920
1181,91.915
1182,125.357
1183,279.877
1184,204.143
1185,116.428
1186,120.618
1187,185.379
1188,95.679
1189,40.309
1190,119.594
1191,73.061
1192,40.882
1193,232.326
1194,245.502
1195,76.473
1196,305.927
1197,155.488
1198,59.154
1199,81.062
1200,30.129
1201,28.200
1202,777.264
1203,258.533
1204,157.706
1205,446.485
1206,233.402
1207,274.490
1208,264.419
1209,79.785
1210,108.452
1211,35.331
1212,210.972
1213,141.644
1214,201.000
1215,164.593
1216,201.279
1217,303.937
1218,231.831
1219,94.863
1220,429.582
1221,190.698
1222,362.999
1223,195.064
1224,21.387
1225,114.856
1226,78.860
1227,191.577
1228,179.547
1229,280.162
1230,134.088
1231,226.520
1232,209.713
1233,299.795
1234,318.147
1235,245.491
1236,272.079
1237,49.406
1238,67.576
1239,291.311
1240,464.130
1241,199.958
1242,42.904
1243,58.605
1244,198.898
1245,315.098
1246,119.792
1247,87.270
1248,101.554
1249,110.241
1250,74.836
1251,184.282
1252,128.625
1253,432.172
1254,580.661
1255,31.695
1256,130.273
1257,94.908
1258,204.503
1259,27.519
1260,108.493
1261,191.466
1262,28.483
1263,313.253
1264,479.810
1265,277.208
1266,283.965
1267,314.042
1268,292.807
1269,139.809
1270,377.799
1271,445.575
1272,124.485
1273,87.544
1274,355.505
1275,37.228
1276,350.114
1277,565.270
1278,1032.363
1279,246.221
1280,660.306
1281,502.859
1282,93.417
1283,44.319
1284,233.409
1285,222.207
1286,81.733
1287,31.821
1288,205.826
1289,31.183
1290,193.863
1291,104.745
1292,318.648
1293,338.170
1294,142.691
1295,433.293
1296,458.382
1297,624.416
1298,383.498
1299,138.602
1300,211.596
1301,215.971
1302,184.960
1303,76.678
1304,313.391
1305,37.059
1306,249.563
1307,578.724
1308,56.859
1309,459.790
1310,148.994
1311,605.054
1312,260.360
1313,232.185
1314,299.243
1315,366.729
1316,38.985
1317,499.979
1318,295.314
1319,331.149
1320,336.654
1321,303.012
1322,33.495
1323,137.921
1324,424.071
1325,54.234
1326,332.016
1327,188.767
1328,22.847
1329,61.096
1330,276.892
1331,100.200
1332,85.113
1333,296.877
1334,318.101
1335,145.424
1336,214.164
1337,579.512
1338,234.265
1339,116.559
1340,412.129
1341,489.509
1342,171.625
1343,488.794
1344,111.675
1345,737.311
1346,102.387
1347,230.333
1348,850.234
1349,716.013
1350,215.353
1351,25.771
1352,128.412
1353,342.252
1354,77.269
1355,59.085
1356,62.432
1357,296.264
1358,181.378
1359,20.490
1360,506.835
1361,302.780
1362,881.120
1363,276.870
1364,490.024
1365,67.127
1366,243.833
1367,373.124
1368,102.253
1369,73.928
1370,358.885
1371,488.053
1372,94.878
1373,285.346
1374,278.284
1375,361.412
1376,195.609
1377,23.465
1378,177.537
1379,335.935
1380,78.529
1381,509.034
1382,661.328
1383,23.269
1384,61.406
1385,94.767
1386,367.515
1387,78.851
1388,100.743
1389,231.261
1390,97.019
1391,92.377
1392,532.645
1393,23.861
1394,834.712
1395,276.501
1396,117.909
1397,668.058
1398,431.996
1399,218.685
1400,139.922
1401,430.639
1402,198.011
1403,291.742
1404,113.715
1405,411.343
1406,23.251
1407,153.465
1408,204.431
1409,182.675
1410,314.350
1411,23.556
1412,21.654
1413,87.328
1414,144.760
1415,204.524
1416,65.717
1417,30.829
1418,809.232
1419,497.213
1420,24.832
1421,68.929
1422,428.275
1423,799.586
1424,346.306
1425,118.734
1426,31.004
1427,25.040
1428,24.276
1429,150.708
1430,127.991
1431,175.919
1432,24.073
1433,354.591
1434,89.984
1435,220.060
1436,184.074
1437,94.692
1438,365.096
1439,212.468
1440,150.545
1441,27.702
1442,143.320
1443,265.963
1444,136.649
1445,365.482
1446,300.920
1447,91.729
1448,24.478
1449,25.004
1450,111.521
1451,61.061
1452,175.973
1453,122.976
1454,97.001
1455,121.885
1456,509.952
1457,466.884
1458,181.639
1459,25.339
1460,952.891
1461,109.464
1462,95.433
1463,63.736
1464,115.756
1465,66.143
1466,149.419
1467,357.878
1468,582.736
1469,165.469
1470,185.631
1471,328.395
1472,258.080
1473,97.501
1474,51.327
1475,903.744
1476,104.635
1477,635.960
1478,208.651
1479,484.194
1480,41.012
1481,812.866
1482,1135.002
1483,498.955
1484,886.731
1485,373.120
1486,189.202
1487,279.431
1488,176.969
1489,46.310
1490,109.083
1491,243.736
1492,258.651
1493,397.270
1494,20.968
1495,305.648
1496,78.974
1497,50.600
1498,624.426
1499,173.016
1500,22.177
1501,265.871
1502,51.560
1503,309.017
1504,294.001
1505,192.174
1506,232.809
1507,47.034
1508,346.952
1509,293.513
1510,218.963
1511,475.651
1512,139.488
1513,171.686
1514,490.379
1515,71.601
1516,100.049
1517,204.769
1518,412.759
1519,201.482
1520,95.071
1521,135.773
1522,123.549
1523,484.444
1524,24.357
1525,501.580
1526,168.179
1527,365.875
1528,665.636
1529,188.005
1530,90.065
1531,149.360
1532,91.939
1533,42.892
1534,203.741
1535,237.032
1536,27.664
1537,109.039
1538,423.709
1539,684.129
1540,331.196
1541,27.908
1542,325.181
1543,518.154
1544,201.990
1545,115.930
1546,496.237
1547,237.914
1548,25.559
1549,25.376
1550,40.307
1551,225.545
1552,202.127
1553,163.899
1554,149.474
1555,432.175
1556,286.115
1557,79.095
1558,495.084
1559,27.358
1560,270.417
1561,143.858
1562,171.949
1563,47.282
1564,166.163
1565,35.212
1566,437.933
1567,519.755
1568,145.066
1569,691.533
1570,316.639
1571,26.781
1572,95.534
1573,161.386
1574,152.088
1575,348.192
1576,220.519
1577,106.194
1578,162.118
1579,73.863
1580,312.060
1581,100.326
1582,298.312
1583,48.431
1584,161.699
1585,335.272
1586,94.570
1587,100.033
1588,28.109
1589,324.706
1590,292.073
1591,139.925
1592,1158.153
1593,90.985
1594,103.610
1595,194.186
1596,30.129
1597,170.655
1598,508.296
1599,629.626
1600,145.162
1601,663.483
1602,46.499
1603,318.495
1604,1204.197
1605,273.851
1606,224.095
1607,256.841
1608,105.586
1609,276.823
1610,332.427
1611,42.168
1612,607.316
1613,234.213
1614,68.690
1615,380.320
1616,134.654
1617,28.082
1618,106.691
1619,327.459
1620,159.460
1621,643.435
1622,25.698
1623,313.578
1624,139.749
1625,160.118
1626,101.496
1627,420.852
1628,276.831
1629,281.132
1630,51.773
1631,46.434
1632,512.647
1633,141.508
1634,316.194
1635,244.075
1636,191.463
1637,473.877
1638,66.979
1639,192.975
1640,28.671
1641,139.722
1642,410.106
1643,75.237
1644,459.003
1645,222.368
1646,39.394
1647,203.382
1648,273.455
1649,48.017
1650,382.549
1651,37.722
1652,329.301
1653,141.541
1654,863.737
1655,507.631
1656,152.347
1657,44.842
1658,110.729
1659,64.089
1660,494.511
1661,19.919
1662,73.199
1663,45.691
1664,117.882
1665,99.541
1666,128.240
1667,193.347
1668,21.167
1669,31.969
1670,199.821
1671,220.113
1672,1714.414
1673,91.450
1674,20.349
1675,421.473
1676,119.956
1677,56.237
1678,886.612
1679,211.133
1680,27.221
1681,166.537
1682,416.297
1683,739.682
1684,436.734
1685,70.700
1686,239.187
1687,24.587
1688,478.464
1689,115.627
1690,407.036
1691,23.894
1692,135.862
1693,168.434
1694,181.787
1695,71.852
1696,415.671
1697,501.881
1698,153.834
1699,334.875
1700,23.104
1701,615.911
1702,71.904
1703,300.607
1704,104.627
1705,139.892
1706,548.444
1707,107.508
1708,97.020
1709,224.376
1710,418.504
1711,27.410
1712,162.657
1713,28.031
1714,224.405
1715,134.607
1716,100.124
1717,158.255
1718,136.597
1719,285.988
1720,1435.218
1721,338.176
1722,72.645
1723,25.146
1724,258.404
1725,638.491
1726,432.721
1727,119.812
1728,97.334
1729,54.400
1730,37.174
1731,210.763
1732,536.507
1733,160.064
1734,405.078
1735,30.277
1736,279.778
1737,92.709
1738,405.603
1739,356.787
1740,142.653
1741,825.084
1742,115.144
1743,116.112
1744,414.692
1745,132.014
1746,74.245
1747,191.140
1748,25.939
1749,21.700
1750,245.030
1751,155.165
1752,684.171
1753,283.218
1754,119.881
1755,533.109
1756,93.319
1757,137.737
1758,124.741
1759,318.073
1760,45.270
1761,293.874
1762,237.737
1763,199.656
1764,65.276
1765,178.453
1766,481.799
1767,478.005
1768,328.361
1769,147.514
1770,494.173
1771,250.440
1772,452.227
1773,173.054
1774,568.919
1775,23.637
1776,225.566
1777,244.208
1778,22.324
1779,328.557
1780,348.175
1781,121.337
1782,171.686
1783,721.948
1784,694.274
