i,latency_ms
1360,154.495
1361,67.127
1362,493.019
1363,109.425
1364,26.163
1365,226.930
1366,113.781
1367,101.282
1368,61.223
1369,368.485
1370,81.167
1371,143.731
1372,343.259
1373,214.733
1374,22.240
1375,193.547
1376,278.680
1377,147.489
1378,185.415
1379,97.898
1380,1084.025
1381,86.308
1382,161.828
1383,56.594
1384,570.911
1385,208.022
1386,207.271
1387,21.364
1388,206.725
1389,22.480
1390,1209.879
1391,319.031
1392,105.242
1393,822.975
1394,60.380
1395,265.276
1396,140.652
1397,248.735
1398,462.203
1399,123.678
1400,1218.033
1401,24.612
1402,338.283
1403,188.071
1404,198.563
1405,51.368
1406,100.517
1407,276.409
1408,18.474
1409,49.129
1410,90.448
1411,184.225
1412,87.641
1413,116.790
1414,18.349
1415,229.136
1416,23.091
1417,114.783
1418,670.010
1419,384.230
1420,191.862
1421,90.646
1422,21.578
1423,246.244
1424,202.758
1425,58.974
1426,39.502
1427,197.631
1428,105.655
1429,22.910
1430,229.668
1431,226.193
1432,345.926
1433,64.580
1434,26.655
1435,111.301
1436,124.323
1437,47.697
1438,732.602
1439,66.488
1440,408.173
1441,25.920
1442,418.968
1443,131.044
1444,103.224
1445,25.016
1446,409.128
1447,122.884
1448,109.587
1449,481.568
1450,273.877
1451,414.274
1452,334.528
1453,320.899
1454,127.511
1455,438.101
1456,40.209
1457,89.640
1458,245.619
1459,195.726
1460,103.513
1461,231.505
1462,109.807
1463,311.587
1464,203.962
1465,203.755
1466,412.992
1467,42.987
1468,60.180
1469,69.477
1470,159.444
1471,25.394
1472,143.338
1473,44.766
1474,68.080
1475,329.134
1476,65.722
1477,46.655
1478,21.268
1479,264.719
1480,256.697
1481,209.906
1482,538.696
1483,289.996
1484,71.711
1485,472.221
1486,175.842
1487,269.492
1488,72.963
1489,141.728
1490,624.158
1491,139.318
1492,105.586
1493,283.873
1494,419.211
1495,176.243
1496,84.906
1497,345.218
1498,283.410
1499,103.309
1500,718.823
1501,272.125
1502,145.353
1503,25.037
1504,57.015
1505,1136.788
